,MNN_ID,MNN_NAME,MNN_CODE
881,1095,Вакцина для лечения рака мочевого пузыря БЦЖ,vaktsina_dlya_lecheniya_raka_mochevogo_puzyrya_btszh
883,1817,Сулодексид,sulodeksid
884,271,Тетризолин,tetrizolin
885,1887,Тромантадин,tromantadin
886,521,Колекальциферол,kolekaltsiferol
887,153,"Трипсин, Химотрипсин, Папаин",tripsin_khimotripsin_papain
890,245,"Салициловая кислота, Цинка оксид",salitsilovaya_kislota_tsinka_oksid
891,821,Гамамелиса виргинского настойка гомеопатическая,gamamelisa_virginskogo_nastoyka_gomeopaticheskaya
893,1156,Гепарин натрия,geparin_natriya
898,1399,Карбамида пероксид,karbamida_peroksid
899,575,Эконазол,ekonazol
900,1708,Полидигидроксифенилентиосульфонат натрия,polidigidroksifenilentiosulfonat_natriya
901,83,Холина альфосцерат,kholina_alfostserat
904,189,Тирозил-D-аланил-глицил-фенилаланил-лейцил-аргинина,tirozil_d_alanil_glitsil_fenilalanil_leytsil_arginina
905,1484,"Лауромакрогол 600, Лидокаин, Ромашки аптечной цветков экстракт",lauromakrogol_600_lidokain_romashki_aptechnoy_tsvetkov_ekstrakt
911,666,"Медроксипрогестерон, Эстрадиол",medroksiprogesteron_estradiol
915,844,Доксициклин,doksitsiklin
916,2109,Глюкозамин,glyukozamin
917,1266,Донника трава,donnika_trava
918,846,Допамин,dopamin
920,1275,Душица обыкновенная,dushitsa_obyknovennaya
922,1289,Желчь,zhelch
923,1536,"Белладонны настойка, Валерианы лек. корневищ с корнями настойка, Ландыша травы настойка, Левоментол",belladonny_nastoyka_valeriany_lek_kornevishch_s_kornyami_nastoyka_landysha_travy_nastoyka_levomentol
924,1299,Золототысячника трава,zolototysyachnika_trava
925,562,Сертралин,sertralin
927,455,Инозин Пранобекс,inozin_pranobeks
928,755,Фрамицетин,framitsetin
930,239,Иммуноглобулин человека противоаллергический,immunoglobulin_cheloveka_protivoallergicheskiy
931,327,Аргинил-альфа-аспартил-лизил-валил-тирозил-аргинин,arginil_alfa_aspartil_lizil_valil_tirozil_arginin
933,694,Гидроксиэтилкрахмал,gidroksietilkrakhmal
935,1608,"Натрия хлорид, Калия ацетат, Кальция ацетат, Натрия ацетат, Магния аспартат",natriya_khlorid_kaliya_atsetat_kaltsiya_atsetat_natriya_atsetat_magniya_aspartat
936,163,Каланхоэ побегов сок,kalankhoe_pobegov_sok
937,874,Календулы лек. цветки,kalenduly_lek_tsvetki
938,1425,Кальция глицерофосфат,kaltsiya_glitserofosfat
939,1393,Канамицин,kanamitsin
943,1419,"Беклометазон, Клотримазол",beklometazon_klotrimazol
946,607,Каптоприл,kaptopril
951,996,"Аронии черноплодной плоды, Березы почки, Боярышника плоды, Боярышника цветки, Сосны кедровой сибирск",aronii_chernoplodnoy_plody_berezy_pochki_boyaryshnika_plody_boyaryshnika_tsvetki_sosny_kedrovoy_sibirsk
952,1407,Кетоаналоги аминокислот,ketoanalogi_aminokislot
953,36,Лоратадин,loratadin
954,1706,Поливинилбутираль,polivinilbutiral
955,678,Зуклопентиксол,zuklopentiksol
965,1850,"Колистиметат натрия, Тетрациклин, Хлорамфеникол",kolistimetat_natriya_tetratsiklin_khloramfenikol
966,570,Инактивированные микробные клетки E. coli,inaktivirovannye_mikrobnye_kletki_e_coli
967,551,"Мяты перечной листьев масло, Фенобарбитал, Хмеля соплодий масло, Этилбромизовалерианат",myaty_perechnoy_listev_maslo_fenobarbital_khmelya_soplodiy_maslo_etilbromizovalerianat
970,379,Полипептиды коры головного мозга скота,polipeptidy_kory_golovnogo_mozga_skota
974,1453,Кукурузы столбики с рыльцами,kukuruzy_stolbiki_s_ryltsami
975,1052,"Бензалкония, Гипромеллоза",benzalkoniya_gipromelloza
976,1464,Ламинарии слоевища,laminarii_sloevishcha
977,875,Лапчатки прямостоячей корневища,lapchatki_pryamostoyachey_kornevishcha
981,251,Глюкозаминилмурамилдипептид,glyukozaminilmuramildipeptid
983,26,Линкомицин,linkomitsin
987,643,Фенофибрат,fenofibrat
989,1756,Ритуксимаб,rituksimab
992,1526,Мать-и-мачехи листья,mat_i_machekhi_listya
995,56,Мелиссы лек. трава,melissy_lek_trava
996,758,Метадоксин,metadoksin
997,1557,Диоксометилтетрагидропиримидин,dioksometiltetragidropirimidin
1000,1535,Мельдоний,meldoniy
1003,282,Ропивакаин,ropivakain
1006,877,Дезоксирибонуклеат натрия,dezoksiribonukleat_natriya
1009,803,Натрия фторид,natriya_ftorid
1013,180,"Гепарин натрия, Бензокаин, Бензилникотинат",geparin_natriya_benzokain_benzilnikotinat
1017,1632,Одуванчика лек.трава,oduvanchika_lek_trava
1018,825,Оксациллин,oksatsillin
1020,192,"Гидрокортизон, Окситетрациклин",gidrokortizon_oksitetratsiklin
1024,375,"Лидокаин, Феназон",lidokain_fenazon
1025,757,Рифамицин,rifamitsin
1028,532,Рабепразол,rabeprazol
1029,2012,"Эвкалипта прутовидного листьев масло, Левоментол",evkalipta_prutovidnogo_listev_maslo_levomentol
1030,1681,Пижмы обыкновенной цветки,pizhmy_obyknovennoy_tsvetki
1031,247,Пилокарпин,pilokarpin
1034,1032,Бактериальный липополисахарид,bakterialnyy_lipopolisakharid
1038,320,Подорожника большого листья,podorozhnika_bolshogo_listya
1039,411,Азоксимера бромид,azoksimera_bromid
1042,531,Пропилтиоурацил,propiltiouratsil
1043,1805,"Солодки корнь, Золотарника канадского трава, Зверобоя трава, Эхинацея пурпурной корневище с корнями",solodki_korn_zolotarnika_kanadskogo_trava_zveroboya_trava_ekhinatseya_purpurnoy_kornevishche_s_kornyami
1044,214,Простаты экстракт,prostaty_ekstrakt
1046,680,Флуоксетин,fluoksetin
1047,848,Меглюмина натрия сукцинат,meglyumina_natriya_suktsinat
1048,1749,Рибавирин,ribavirin
1049,365,"Декстроза, Калия хлорид, Натрия хлорид, Натрия цитрат",dekstroza_kaliya_khlorid_natriya_khlorid_natriya_tsitrat
1050,1759,Родиолы розовой корневища и корни,rodioly_rozovoy_kornevishcha_i_korni
1051,1186,Гликозаминогликан-Пептидный комплекс,glikozaminoglikan_peptidnyy_kompleks
1052,1769,Рыбий жир из печени трески,rybiy_zhir_iz_pecheni_treski
1054,328,Сенны остролистной листья,senny_ostrolistnoy_listya
1055,1152,Гексэстрол,geksestrol
1056,559,Пиритион цинк,pirition_tsink
1060,881,Сосны обыкновенной почки,sosny_obyknovennoy_pochki
1061,810,Троспия хлорид,trospiya_khlorid
1065,1837,Статин,statin
1069,1823,Сульфацетамид,sulfatsetamid
1071,1847,"Термопсиса ланцетного трава, Натрия гидрокарбонат",termopsisa_lantsetnogo_trava_natriya_gidrokarbonat
1072,1429,"Коллаген, Фибриноген, Тромбин",kollagen_fibrinogen_trombin
1074,547,Эпросартан,eprosartan
1075,1752,"Борная кислота, Метенамин, Тальк, Натрия тетраборат, Салициловая кислота, Свинца ацетат, Формальдегид, Цинк",bornaya_kislota_metenamin_talk_natriya_tetraborat_salitsilovaya_kislota_svintsa_atsetat_formaldegid_tsink
1076,784,Тиаприд,tiaprid
1083,1884,Трипсин,tripsin
1085,149,Толокнянки обыкновенной листья,toloknyanki_obyknovennoy_listya
1086,1545,Месна,mesna
1087,408,Урсодезоксихолевая кислота,ursodezoksikholevaya_kislota
1088,1866,Торемифен,toremifen
1090,749,Амбазон,ambazon
1091,649,Эпирубицин,epirubitsin
1095,589,"Железа сульфат, Фолиевая кислота, Цианокобаламин",zheleza_sulfat_folievaya_kislota_tsianokobalamin
1097,1279,Железа III гидроксид декстран,zheleza_iii_gidroksid_dekstran
1098,336,Моксонидин,moksonidin
1099,586,Флупентиксол,flupentiksol
1101,799,Тегафур,tegafur
1111,188,Хондроитина сульфат,khondroitina_sulfat
1112,998,Артишока листьев экстракт,artishoka_listev_ekstrakt
1114,145,Цефазолин,tsefazolin
1118,1971,Циклопентолат,tsiklopentolat
1119,1977,Цинка сульфат,tsinka_sulfat
1120,1982,Циталопрам,tsitalopram
1122,1985,Гриб березовый,grib_berezovyy
1123,2468,Чага измельченная,chaga_izmelchennaya
1124,377,Чемерицы Лобеля корневищ с корнями настойка,chemeritsy_lobelya_kornevishch_s_kornyami_nastoyka
1125,1988,Чистотела большого трава,chistotela_bolshogo_trava
1127,892,Шалфея лек. листья,shalfeya_lek_listya
1129,68,Эвкалипта прутовидного листья,evkalipta_prutovidnogo_listya
1131,659,"Календулы лек.цветки, Ромашки цветки, Солодки корни, Череды трава, Шалфея лек.листья, Эвкалипта листья",kalenduly_lek_tsvetki_romashki_tsvetki_solodki_korni_cheredy_trava_shalfeya_lek_listya_evkalipta_listya
1132,1743,Растительные экстракты,rastitelnye_ekstrakty
1133,1711,Полиметилсилоксана полигидрат,polimetilsiloksana_poligidrat
1135,975,Аммония Глицирризинат,ammoniya_glitsirrizinat
1136,350,Эпоэтин альфа,epoetin_alfa
1137,2016,Эрвы шерстистой трава,ervy_sherstistoy_trava
1138,308,Эритромицин,eritromitsin
1140,794,Цитарабин,tsitarabin
1142,489,Нафтифин,naftifin
1145,488,"Бацитрацин, Неомицин",batsitratsin_neomitsin
1150,819,Кальция фолинат,kaltsiya_folinat
1151,370,Метотрексат,metotreksat
1153,2104,Пептидов мозга комплекс,peptidov_mozga_kompleks
1160,1647,Паклитаксел,paklitaksel
1170,987,Антиингибиторный коагулянтный комплекс,antiingibitornyy_koagulyantnyy_kompleks
1172,1903,Фактор Свертывания Крови Ix,faktor_svertyvaniya_krovi_ix
1174,1905,Фактор Свертывания Крови Viii,faktor_svertyvaniya_krovi_viii
1177,15,Пентоксифиллин,pentoksifillin
1178,258,"Пиридоксин, Тиамин, Цианокобаламин",piridoksin_tiamin_tsianokobalamin
